group,names,scores,logfoldchanges,pvals,pvals_adj
Cluster 5,CCL5,8.30049,4.34937,1.0368239174011697e-16,5.6655021200849626e-15
Cluster 5,HCST,7.7982564,2.0824234,6.27684761095205e-15,2.5272570644096414e-13
Cluster 5,CALM1,7.6922927,1.4746373,1.4452175742184524e-14,5.264721163224362e-13
Cluster 5,PTPRCAP,7.464555,2.343995,8.358184062111293e-14,2.780004698919626e-12
Cluster 5,FGFBP2,7.16752,5.257138,7.636860414804411e-13,2.1637771175279163e-11
Cluster 5,CLIC3,6.8210354,4.2481747,9.038670768646293e-12,2.2305106896820688e-10
Cluster 5,IFITM1,6.767549,2.6298337,1.3098240098557588e-11,3.1312980235614236e-10
Cluster 5,CD247,6.376997,2.7554944,1.8059408027438969e-10,3.733904632700219e-09
Cluster 5,MATK,6.3615227,4.225198,1.9976316517864085e-10,4.0215479305700066e-09
Cluster 5,C9orf142,6.2242746,2.155018,4.83789008356492e-10,9.489707471608113e-09
Cluster 5,IL32,6.0530505,2.5296676,1.4212808080059918e-09,2.651901995425814e-08
Cluster 5,STK17A,5.976353,2.4608212,2.281879995866922e-09,4.1562814210433226e-08
Cluster 5,IL2RG,5.9649158,1.5475439,2.4476016546195752e-09,4.3544541064743605e-08
Cluster 5,GIMAP7,5.7876368,1.6421213,7.138351733751287e-09,1.187138929634725e-07
Cluster 5,SPON2,5.4848833,4.8467264,4.13742183770266e-08,6.594016053838614e-07
Cluster 5,ARPC5L,5.3523445,1.947653,8.682181654118269e-08,1.3283737930800952e-06
Cluster 5,CD2,5.0916405,1.9122185,3.5497902015936105e-07,4.764192112665109e-06
Cluster 5,SEPT7,5.0839033,1.4403536,3.6975626611646073e-07,4.876957647915388e-06
Cluster 5,LY6E,5.035799,1.054504,4.758593816150714e-07,6.170041134500501e-06
Cluster 5,IFITM2,4.9049425,1.166744,9.345478093142117e-07,1.172014875615364e-05
Cluster 5,PLAC8,4.8343,1.6367689,1.3361503862476994e-06,1.6486371701282097e-05
Cluster 5,CD63,4.7613025,1.3522989,1.923473259445336e-06,2.2637800668856645e-05
Cluster 5,LDHB,4.628764,1.0886333,3.6785482444629803e-06,4.2001334433047465e-05
Cluster 5,EVL,4.579314,1.2420135,4.665029870915623e-06,5.172098335145582e-05
Cluster 5,CD3E,4.5376015,1.5904676,5.689764815877815e-06,6.218100120209327e-05
Cluster 5,BTG1,4.502617,0.91198844,6.712189063916501e-06,7.232147371684681e-05
Cluster 5,LCK,4.470996,1.7282445,7.785625045845989e-06,8.272226611211364e-05
Cluster 5,CD3D,4.4518213,1.6192904,8.514499115821913e-06,8.922728525484608e-05
Cluster 5,LAT,4.3922796,1.7846957,1.1216819383276313e-05,0.00011595765984062675
Cluster 5,ABHD17A,4.2735333,2.8276904,1.9239961549221346e-05,0.0001911502673396666
Cluster 5,HMOX2,4.2405667,1.5454879,2.229561490243511e-05,0.00021590057468813748
Cluster 5,PCNA,4.202554,2.5952592,2.6391986465563995e-05,0.00024925764995254883
Cluster 5,LDHA,4.1964993,0.93452495,2.7107233301270914e-05,0.00025289065213990547
Cluster 5,JAK1,4.1692514,1.3218244,3.0560166917370014e-05,0.00027831580585461975
Cluster 5,AES,4.066988,1.1257359,4.762467976086045e-05,0.0004187687358282557
Cluster 5,CCL4,4.0320034,4.395364,5.530342729455866e-05,0.00048076274864019744
Cluster 5,SH2D2A,4.0108104,4.2027073,6.0510667604500085e-05,0.0005201197833420513
Cluster 5,STMN1,4.0040827,2.694843,6.225860186709464e-05,0.0005291981158703045
Cluster 5,DGCR6L,3.9283943,1.7061211,8.551493261118046e-05,0.0007188892686544291
Cluster 5,HMGB2,3.845978,1.403096,0.00012007251227313812,0.000987693246117749
Cluster 5,TTC38,3.8331952,4.344481,0.00012648954034449468,0.0010294095570589196
Cluster 5,KLRG1,3.7672622,3.0450892,0.00016504766176151804,0.001301664548943931
Cluster 5,DENND2D,3.7147849,2.056995,0.00020337662963556053,0.001555831216712038
Cluster 5,GYPC,3.6969562,0.9502354,0.00021820008138405134,0.001652703586720785
Cluster 5,PPDPF,3.5035303,0.5779668,0.0004591344975691659,0.0033135650060416217
Cluster 5,APMAP,3.49142,2.1293225,0.000480460118184403,0.0034350653309445636
Cluster 5,SAMD3,3.4830103,2.6282296,0.0004958092930981835,0.0035119824927788
Cluster 5,HNRNPF,3.4766188,0.97027135,0.0005077791448563551,0.0035637710625239603
Cluster 5,ANXA1,3.4362516,0.96406984,0.0005898227096558099,0.004064994350330581
Cluster 5,PRMT2,3.3931935,1.2311573,0.000690828353312256,0.004635821844595402
Cluster 5,GZMK,3.2942939,2.531451,0.0009866924572110463,0.00629016441472042
Cluster 5,TXNIP,3.2603183,0.847791,0.0011128724150011712,0.007035928904759472
Cluster 5,ID2,3.2334068,0.96449035,0.001223232014988823,0.007607906434686581
Cluster 5,CUTA,3.095486,0.7890832,0.0019649073096685756,0.011743391342941098
Cluster 5,IL2RB,3.01677,3.326716,0.002554835986221072,0.014919462056939847
Cluster 5,SUMO2,3.0002868,0.57065713,0.002697255633673273,0.015398511640000404
Cluster 5,S1PR5,2.9794304,3.972694,0.0028878484166191634,0.016364474360841926
Cluster 5,ITGB2,2.9626107,0.6869317,0.00305042051971924,0.016983999187928485
Cluster 5,ALOX5AP,2.961265,1.4721931,0.0030637802456655303,0.016983999187928485
Cluster 5,MCM7,2.8307447,2.9406393,0.0046439758303040875,0.025010506392237494
Cluster 5,SNORD3B-2,2.8277173,2.8728063,0.00468811912727921,0.025010506392237494
Cluster 5,MIEN1,2.7819679,0.90990055,0.0054030391538358044,0.028117856820982248
Cluster 5,CHST12,2.7698576,1.5611564,0.005608078516771898,0.02898770314412501
Cluster 5,LYAR,2.7627935,1.582781,0.005730901675298318,0.0294237569235115
Cluster 5,C1orf21,2.6992152,3.4684925,0.0069503207461343326,0.035211889872799766
Cluster 5,DCXR,2.6945057,0.875549,0.007049311140670356,0.035478440938242255
Cluster 5,ZNF428,2.6840775,1.2605156,0.0072730229346199046,0.03612897756483264
Cluster 5,MEA1,2.68105,1.0781631,0.007339154132841262,0.03622227684918429
Cluster 5,HNRNPA1,2.6585116,0.4037799,0.007848661999993177,0.03800143310123279
Cluster 5,DDX39A,2.6221814,1.085236,0.008736893741894897,0.042035998192135826
Cluster 5,HNRNPDL,2.6130986,0.6529542,0.008972538482399622,0.04289994961897319
Cluster 5,WIPF1,2.5993066,1.3493198,0.00934122981388549,0.044385346631195026
Cluster 5,EIF3G,2.5959427,0.5142917,0.00943318017469364,0.044545573047164416
Cluster 5,EIF4A2,2.592915,0.5809132,0.009516624866691279,0.044663914251649256
Cluster 5,NUCB2,2.583496,1.4487495,0.009780456014334141,0.04562224909125377
Cluster 5,MAGOH,2.5703769,1.0489502,0.010158794486708894,0.0468161312188693
Cluster 5,CD8B,2.5673492,1.7520808,0.010247932506942361,0.04694412196293956
Cluster 5,NPM1,2.5528843,0.48321474,0.010683494592792872,0.04864805573503897
Cluster 5,EFHD2,2.5488477,1.1299546,0.010807949012366515,0.048923556180238956
Cluster 5,CD160,2.508817,5.1753616,0.012113623639849136,0.05419252680985139
Cluster 5,XCL1,2.4533122,4.5287223,0.014154744485453357,0.06259178919868102
Cluster 5,DHRS7,2.4405293,0.84268945,0.01466575880952825,0.0644094765958306
Cluster 5,HNRNPK,2.4388473,0.56557363,0.014734193992510268,0.0644094765958306
Cluster 5,CD164,2.436156,0.82045245,0.014844275791498619,0.06452199420736617
Cluster 5,CD8A,2.3772874,2.266515,0.017440493312645272,0.07412209657874241
Cluster 5,UPP1,2.37426,1.8432959,0.017584169795087857,0.07431983366432161
Cluster 5,AKR1C3,2.3645046,3.971695,0.018054209015109395,0.07588719723383894
Cluster 5,CD3G,2.3362474,1.1829028,0.01947834648642283,0.08112915718549392
Cluster 5,TCEAL8,2.3355746,1.4971007,0.0195134181988639,0.08112915718549392
Cluster 5,TMIGD2,2.314382,2.024758,0.020646779383251993,0.08491820552789127
Cluster 5,CTSC,2.2430668,0.60058856,0.02489251332640044,0.09970038060050437
Cluster 5,IGFBP7,2.2043815,1.664498,0.02749752270437596,0.10843095293220417
Cluster 5,DEK,2.1922715,0.7220974,0.02835991535183952,0.11041171986195013
Cluster 5,LMAN2,2.1912622,0.60110396,0.028432821977521793,0.11041171986195013
Cluster 5,EIF4H,2.1656964,0.81537545,0.03033439602600505,0.11488026217769239
Cluster 5,DDX5,2.1175923,0.28288454,0.03420961783402937,0.12766028118552425
Cluster 5,PSMC5,2.1115372,0.59579104,0.03472616836489584,0.12895882912206463
Cluster 5,SDF2L1,2.1021183,0.7186862,0.03554292714696572,0.13135429597791679
Cluster 5,CCT3,2.0893352,0.5740862,0.03667755731009882,0.13425038919725168
Cluster 5,IDH2,2.0758796,0.6921865,0.03790509534932022,0.13678017897278286
Cluster 5,CD53,2.0637693,0.45833927,0.03903958744215834,0.1400143192648021
Cluster 5,SF3B2,2.0624237,0.644694,0.0391674043433564,0.1400143192648021
Cluster 5,KLRC1,2.0345032,4.220314,0.04190088486917479,0.14839896724499405
Cluster 5,GCHFR,2.0028822,1.3663722,0.04518992359602908,0.15857931904111122
Cluster 5,YWHAB,1.9975001,0.32247964,0.045770892927592316,0.15966632994613886
Cluster 5,KLRB1,1.9719342,2.1120076,0.04861712230013519,0.16730842313498331
Cluster 5,CTSD,1.967561,0.7934006,0.04911856371276707,0.16774866625119111
Cluster 5,C19orf53,1.940986,0.38051817,0.05225997116012057,0.1768976899889037
Cluster 5,U2AF1,1.9315671,0.44925812,0.0534129673467671,0.18000405295276137
Cluster 5,FLT3LG,1.9144111,1.1194674,0.05556765979855002,0.18562995522223044
Cluster 5,LBH,1.8905271,1.0237658,0.05868749609303433,0.19435469485355525
Cluster 5,HSP90AB1,1.8821173,0.41635826,0.0598200897629014,0.19503097226386462
Cluster 5,XCL2,1.8821173,5.3480754,0.0598200897629014,0.19503097226386462
Cluster 5,PSME2,1.8676524,0.40036225,0.06181053448261512,0.1995150163679349
Cluster 5,GOLGA7,1.8319948,0.9833085,0.06695219648266132,0.21430305568717953
Cluster 5,NUCKS1,1.8269489,0.83833975,0.0677074526811175,0.2154041348349686
Cluster 5,LAG3,1.791964,2.7624233,0.07313872361162634,0.22268341994215587
Cluster 5,MRPS6,1.7909548,0.87180567,0.07330053587968736,0.22268341994215587
Cluster 5,NOP56,1.7906185,1.0309616,0.07335453833388664,0.22268341994215587
Cluster 5,CXCR4,1.7869182,0.7493971,0.073950715820958,0.22305332731370184
Cluster 5,PTPN7,1.7832178,1.6965874,0.07455084839126241,0.22365254517378724
Cluster 5,MIF,1.7717805,0.48687917,0.07643100170068444,0.2266268073683085
Cluster 5,DNAJC1,1.7613523,1.0546952,0.07817878981803165,0.23002605465690082
Cluster 5,EBP,1.7613523,1.1570996,0.07817878981803165,0.23002605465690082
Cluster 5,NOSIP,1.7583247,0.48172683,0.07869226282887551,0.23064973587773854
Cluster 5,FKBP11,1.7458782,0.8426641,0.08083210929635644,0.23507774236053625
Cluster 5,IL7R,1.7441963,0.94201076,0.08112486795187134,0.23507774236053625
Cluster 5,PTPRC,1.7361228,0.39564216,0.08254211223024974,0.23828194662694735
Cluster 5,LTB,1.7075294,0.56102574,0.08772368260059263,0.25134313554102383
Cluster 5,CD27,1.7075294,0.61552274,0.08772368260059263,0.25134313554102383
Cluster 5,PARK7,1.6991197,0.12860413,0.08929663883709141,0.254895256381996
Cluster 5,SRSF7,1.6735538,0.44979587,0.09421832123851387,0.2659668477766166
Cluster 5,ANAPC16,1.6674987,0.40962744,0.09541527301475619,0.2683554553540018
Cluster 5,PRDX2,1.6584162,0.499427,0.09723350006079438,0.27246750017035787
Cluster 5,SCP2,1.6500063,0.532205,0.0989416420297467,0.2762421757399862
Cluster 5,LSM4,1.6452968,0.4166791,0.09990861351681148,0.2779275976013119
Cluster 5,DUSP2,1.6405873,0.6784182,0.1008831066935803,0.27962165442242365
Cluster 5,NDUFS8,1.6338595,0.43272266,0.1022883604324955,0.2824931253821627
Cluster 5,SPCS2,1.62915,0.45374522,0.10328127337011637,0.28420925945373754
Cluster 5,APEX1,1.6230949,0.4880148,0.1045691178130096,0.2867217746485747
Cluster 5,PDAP1,1.5679265,0.7334885,0.11689828614423702,0.319382817501219
Cluster 5,TMEM126B,1.563217,1.1790642,0.11800156209538844,0.32124980428103966
Cluster 5,PRKCQ-AS1,1.5494249,1.1077622,0.12127961153208887,0.3278406460143038
Cluster 5,PPP2R5C,1.5369784,0.9953719,0.12429860613108526,0.3348184284869022
Cluster 5,ARL4C,1.5221771,0.6732743,0.1279647138117026,0.3422832379928409
Cluster 5,SAP18,1.5063666,0.2715839,0.13197308154856704,0.3505534978633812
Cluster 5,IMP3,1.4939201,0.5136007,0.1351965037797756,0.35621303217051553
Cluster 5,TIGIT,1.4905561,2.251641,0.13607805781319898,0.35621303217051553
Cluster 5,GSTK1,1.464654,0.1418948,0.14301535905317603,0.36837289453090794
Cluster 5,OST4,1.457926,0.21385498,0.1448609192283129,0.3718745074149643
Cluster 5,HNRNPR,1.4323603,0.6051944,0.15204075340104858,0.38527313770919847
Cluster 5,TBC1D10C,1.4263052,0.43243977,0.15378027485225906,0.3853798126152944
Cluster 5,POLR3K,1.4232776,1.0812821,0.1546556895070528,0.3853798126152944
Cluster 5,MRPL9,1.4034305,0.8231878,0.1604885157997883,0.3960442406027034
Cluster 5,DAP3,1.4004029,0.7301119,0.1613926951148058,0.3969948931280593
Cluster 5,ITM2A,1.3886292,0.7978571,0.1649455400999027,0.40154892646932633
Cluster 5,ABI3,1.3721459,0.42640474,0.17001801235336322,0.40900559575573225
Cluster 5,SSR4,1.3623905,0.16526213,0.17307466598941568,0.4140103399905695
Cluster 5,NDUFB11,1.3620541,0.25653633,0.17318079581304868,0.4140103399905695
Cluster 5,MZT2B,1.3570082,0.3065731,0.1747785854966658,0.4165284046883157
Cluster 5,PGAM1,1.3448981,0.4954957,0.17865813637057282,0.4244517836133174
Cluster 5,PPIG,1.3284149,0.67843163,0.18404108651865514,0.4318755557876417
Cluster 5,CRIP1,1.3109225,0.26068893,0.18988396257679552,0.44422394914754915
Cluster 5,CD47,1.3065493,0.5369876,0.19136580733143027,0.4463257396601956
Cluster 5,AOAH,1.2978032,1.0905851,0.1943549898442697,0.4486198826394868
Cluster 5,STK4,1.2971303,0.8547164,0.1945863383293207,0.4486198826394868
Cluster 5,EIF1B,1.295112,0.5256444,0.1952815959724825,0.4486198826394868
Cluster 5,CHCHD7,1.2803108,0.9220827,0.20043587910771699,0.4577117836340403
Cluster 5,IRF1,1.2550813,0.74329585,0.20944926077369075,0.4740493624019924
Cluster 5,CLPP,1.2490262,0.63024825,0.21165549265578798,0.476224858475523
Cluster 5,C7orf55,1.2439803,1.0124576,0.21350681152688367,0.47898155665121994
Cluster 5,SELT,1.2281698,0.44354588,0.21938321534676974,0.49072561327566916
Cluster 5,DTD1,1.2002492,0.77899367,0.23004255291749787,0.5065419941574137
Cluster 5,LAT2,1.1978945,0.63961804,0.23095809060004058,0.5065419941574137
Cluster 5,NDUFA2,1.1787201,0.2926745,0.2385096427641049,0.5198287085884338
Cluster 5,NAA20,1.1602185,0.70679206,0.24595985011962063,0.5330291369447869
Cluster 5,UFD1L,1.1376802,0.49396357,0.25525404273211194,0.5515699584789887
Cluster 5,PIK3IP1,1.1094232,0.7120512,0.2672476524216755,0.5710738941412897
Cluster 5,CCDC167,1.1067321,0.58626664,0.2684097844287021,0.5719595684901313
Cluster 5,SKP1,1.1013498,0.24547774,0.270744449575854,0.5746691530939496
Cluster 5,FCGR3A,1.1003406,0.17688634,0.2711837441397592,0.5746691530939496
Cluster 5,CD40LG,1.0932764,1.4250276,0.2742724775519727,0.5748189490441779
Cluster 5,COA3,1.09294,0.4843828,0.2744201571759006,0.5748189490441779
Cluster 5,PCNP,1.0915945,0.56082314,0.27501141875839097,0.5748189490441779
Cluster 5,TPR,1.0774659,0.3692041,0.2812721746963246,0.586303034448742
Cluster 5,C19orf43,1.0667013,0.15160434,0.28610672277030225,0.59314808379209
Cluster 5,C16orf13,1.0626646,0.3539145,0.2879340684972843,0.5953231416227635
Cluster 5,PSMC3,1.0485362,0.5647912,0.2943916648478543,0.6037791517657065
Cluster 5,GTF3C6,1.0461814,0.3465495,0.2954772972389792,0.6043853807160938
Cluster 5,CLIC1,1.0387807,0.102826044,0.29890671996722007,0.6068324243286954
Cluster 5,C9orf78,1.0377716,0.3717675,0.29937641873202214,0.6068324243286954
Cluster 5,PNN,1.0317165,0.57136303,0.3022049481604294,0.6083862772177066
Cluster 5,RPS27L,1.0296981,0.42029423,0.3031517299556471,0.608690481407008
Cluster 5,KLRC2,1.0007683,3.9538279,0.316938807809662,0.6330500991498471
Cluster 5,CCDC107,0.99538606,0.43949836,0.31954852621332874,0.6349470715667441
Cluster 5,OSTF1,0.991013,0.19975744,0.3216792449825233,0.6355350131912876
Cluster 5,MSN,0.96780187,0.32155675,0.3331433266433008,0.6435778076301244
Cluster 5,ACAA2,0.9654471,0.7295877,0.3343209064807011,0.6435778076301244
Cluster 5,OFD1,0.9530006,0.6862382,0.3405897686460462,0.6500787542551423
Cluster 5,CALM3,0.9321442,0.25155,0.35126198385492424,0.6657956714962605
Cluster 5,GPR171,0.9287803,1.8635193,0.35300294557981526,0.6667833416507621
Cluster 5,ETFA,0.9146518,0.44701394,0.3603744424193679,0.6740552935355171
Cluster 5,PSMB6,0.9028781,0.10161607,0.36659060559043555,0.6806840128074835
Cluster 5,SOD1,0.8978322,0.13900149,0.3692750210356428,0.6840082108771592
Cluster 5,HP1BP3,0.8699116,0.60437906,0.3843487197564204,0.7005072869193889
Cluster 5,SRRM2,0.86688405,0.46308273,0.38600553920339686,0.7005072869193889
Cluster 5,RWDD1,0.8628473,0.25679433,0.38822140413258366,0.7005072869193889
Cluster 5,CALR,0.85847425,0.3197072,0.39063064890921917,0.7005072869193889
Cluster 5,EIF3I,0.85847425,0.17831522,0.39063064890921917,0.7005072869193889
Cluster 5,NUDCD2,0.85780144,0.60277677,0.39100210655500534,0.7005072869193889
Cluster 5,PPIA,0.8554467,0.104943335,0.39230389670702714,0.7011973854693359
Cluster 5,SDHC,0.8483825,0.27004755,0.39622500882458767,0.7062454406152353
Cluster 5,RNF167,0.8470369,0.36371297,0.39697456139157017,0.7062454406152353
Cluster 5,TINF2,0.84098184,0.7299018,0.4003581203493124,0.7079962604831905
Cluster 5,MAL,0.8369451,0.61636597,0.4026234250611025,0.7096933644510217
Cluster 5,RABAC1,0.81676155,0.15522689,0.4140647141308448,0.7207326629766042
Cluster 5,H1FX,0.8133976,0.28236693,0.4159901266726972,0.7207326629766042
Cluster 5,TOMM7,0.8093609,0.085527845,0.41830758478642127,0.7207326629766042
Cluster 5,NDUFB2,0.78816813,0.07633315,0.43059835069549923,0.7317201972654525
Cluster 5,HSD17B8,0.78413147,0.8097662,0.4329629848310954,0.7317201972654525
Cluster 5,ADD3,0.7827859,0.669232,0.43375286286845227,0.7317201972654525
Cluster 5,RHOC,0.78009474,0.20219992,0.43533511562298166,0.7317201972654525
Cluster 5,LEPROTL1,0.7794219,0.3775979,0.4357311985469142,0.7317201972654525
Cluster 5,ANP32B,0.77841276,0.17056859,0.43632571244936735,0.7317201972654525
Cluster 5,MANF,0.7770672,0.39811102,0.4371191243794925,0.7317201972654525
Cluster 5,TXN,0.7545289,0.12916557,0.4505317063743116,0.747628536608131
Cluster 5,SRSF2,0.75217414,0.15615794,0.4519463441015166,0.7483527126356281
Cluster 5,ISG20,0.74746466,0.15362546,0.4547831395270323,0.7501388048124651
Cluster 5,CD300A,0.7427551,0.5773837,0.45762993857107126,0.752875060229827
Cluster 5,CAPN2,0.73871845,0.35816756,0.4600779928264809,0.7552782500263046
Cluster 5,NCL,0.7259355,0.23950827,0.4678783091409805,0.7648010822496796
Cluster 5,RNF138,0.70575196,0.8824241,0.48034241328574934,0.7736040971865226
Cluster 5,ACADS,0.6986877,1.2279557,0.4847472259216422,0.7790580416597821
Cluster 5,ANXA11,0.6785041,0.25107604,0.49745210562152187,0.7944694379967938
Cluster 5,ILF3-AS1,0.67581296,0.47699922,0.4991593868791292,0.7955352728386121
Cluster 5,FAM65B,0.6711035,0.24861175,0.502154603333723,0.7969881152495811
Cluster 5,RBX1,0.6576478,0.11044802,0.5107644837011369,0.8073033678334086
Cluster 5,HMHA1,0.65361106,0.23473516,0.5133624110867574,0.8090944840015225
Cluster 5,CAP1,0.6526019,0.039348636,0.5140129663068496,0.8090944840015225
Cluster 5,ASCC2,0.6489016,0.6019795,0.5164019993821396,0.8111858922532583
Cluster 5,GATA3,0.6418373,0.90054965,0.5209788130007351,0.8160537291518666
Cluster 5,SSU72,0.63241833,0.15130675,0.5271135613472533,0.8162790980377505
Cluster 5,POLR2G,0.61391675,0.14321905,0.5392703561254985,0.8235740080713091
Cluster 5,SRP14,0.6092072,0.056673687,0.5423870893234861,0.8235740080713091
Cluster 5,WBSCR22,0.6051705,0.3067566,0.5450657039605008,0.8235740080713091
Cluster 5,NDUFS5,0.6018066,0.019877663,0.5473028886792022,0.8235740080713091
Cluster 5,UBALD2,0.6011338,0.6374701,0.5477508701742058,0.8235740080713091
Cluster 5,FYB,0.6001246,0.14492787,0.5484231821554945,0.8235740080713091
Cluster 5,ZFP36L2,0.5954151,0.14506182,0.5515660163419602,0.8235740080713091
Cluster 5,EIF4A1,0.59440595,0.178712,0.552240630522338,0.8235740080713091
Cluster 5,RP11-489E7.4,0.59406954,1.3185269,0.5524655918925155,0.8235740080713091
Cluster 5,MRFAP1,0.5863325,0.22746745,0.5576520791215303,0.8235740080713091
Cluster 5,BFAR,0.581623,0.70677745,0.5608206300938694,0.8235740080713091
Cluster 5,PPM1G,0.58027744,0.30128494,0.5617275287206466,0.8235740080713091
Cluster 5,PSMD7,0.57994103,0.22377446,0.561954364105363,0.8235740080713091
Cluster 5,NBEAL1,0.57724994,0.06313609,0.563770639007775,0.8235740080713091
Cluster 5,GGNBP2,0.5695129,0.34604082,0.5690081275704431,0.8235740080713091
Cluster 5,C1orf228,0.5674945,0.77787906,0.5703782413642069,0.8235740080713091
Cluster 5,HIST1H4C,0.56312144,0.3251782,0.5733522029669813,0.8235740080713091
Cluster 5,TMEM208,0.54798377,0.27425733,0.5837030590117542,0.8341666634871777
Cluster 5,BZW1,0.5459654,0.4406644,0.5850897238048565,0.8341666634871777
Cluster 5,TIMM13,0.51636285,0.15925266,0.6056010169758953,0.8531948029218414
Cluster 5,SLTM,0.5119897,0.25751978,0.6086581966711866,0.8556774123164561
Cluster 5,RP11-291B21.2,0.51064414,0.98043597,0.609600247990155,0.8556774123164561
Cluster 5,DNAJB1,0.50728023,0.42646837,0.611958206394576,0.8574139704978949
Cluster 5,GOPC,0.4948337,0.7149855,0.620717512699883,0.8680967042329258
Cluster 5,MRPS21,0.48810583,0.11173865,0.6254748696443009,0.8731537870034493
Cluster 5,ARL6IP5,0.48474193,0.06514145,0.6278594265243747,0.8747668832170458
Cluster 5,NSRP1,0.48205078,0.4409532,0.629769874911312,0.8747668832170458
Cluster 5,PSMD13,0.4810416,0.20494337,0.6304869329943441,0.8747668832170458
Cluster 5,PSMB2,0.4722954,0.06689597,0.6367159611405053,0.8776355140044804
Cluster 5,TRAF3IP3,0.4537938,0.05076706,0.649977254408782,0.8860530280669214
Cluster 5,NIFK,0.4537938,0.34510958,0.649977254408782,0.8860530280669214
Cluster 5,ATXN7L3B,0.4477387,0.80515933,0.6543417739360964,0.8860530280669214
Cluster 5,NOP10,0.44202003,0.100064315,0.6584747018579513,0.8860530280669214
Cluster 5,ZNRD1,0.4396653,0.3419258,0.6601795422766037,0.8860530280669214
Cluster 5,GTF2E2,0.4356286,0.41326794,0.663106230124878,0.8860530280669214
Cluster 5,MAD2L2,0.4201545,0.22048365,0.6743725793050233,0.8860530280669214
Cluster 5,OSBPL8,0.41948172,0.14227839,0.6748641036607937,0.8860530280669214
Cluster 5,APBB1IP,0.41880894,0.15889403,0.6753557667547325,0.8860530280669214
Cluster 5,PHB,0.41880894,0.085172065,0.6753557667547325,0.8860530280669214
Cluster 5,SRGN,0.4164542,0.09620845,0.6770776774964509,0.8860530280669214
Cluster 5,ANKRD12,0.4157814,0.22203961,0.6775699626394105,0.8860530280669214
Cluster 5,WBP11,0.40804437,0.6314301,0.6832410944139746,0.8889106075283854
Cluster 5,SIT1,0.39997095,0.18220511,0.6891779114527506,0.8939163708627667
Cluster 5,TNFRSF4,0.39559785,1.0494788,0.6924017255119785,0.8947420946227425
Cluster 5,COX6A1,0.37675986,0.013995243,0.7063520774155093,0.9081669566770834
Cluster 5,MRPL48,0.36061302,0.21848266,0.7183887671068983,0.919330803745487
Cluster 5,BBX,0.3602766,0.35197836,0.7186402884180408,0.919330803745487
Cluster 5,FLI1,0.35523072,0.2370597,0.7224167523731431,0.9210523864858993
Cluster 5,RP3-467N11.1,0.35253957,2.4725885,0.7244336421393047,0.9210523864858993
Cluster 5,TMBIM6,0.34883925,-0.011628425,0.7272099888071675,0.9210523864858993
Cluster 5,SH3YL1,0.33908388,0.3790409,0.7345465500105601,0.9258185371645851
Cluster 5,MED28,0.33370158,0.32505938,0.7386047531334314,0.9278040002415026
Cluster 5,SRM,0.33168322,0.040876463,0.7401284657628517,0.9281938955878386
Cluster 5,BLOC1S4,0.31890032,0.24176675,0.7498021127374399,0.9351533473551071
Cluster 5,CCT6A,0.31015408,0.08053188,0.7564437775908128,0.9388438238036121
Cluster 5,TPM4,0.3091449,0.08791136,0.7572112931853969,0.9388438238036121
Cluster 5,GLOD4,0.30578098,0.32244146,0.759771404165559,0.938974352482476
Cluster 5,PPIB,0.30578098,-0.057466652,0.759771404165559,0.938974352482476
Cluster 5,EMC7,0.30241707,0.09054525,0.7623341498922653,0.9406219752702951
Cluster 5,SERPINB1,0.2950164,-0.00562662,0.7679813349761688,0.9417171747706831
Cluster 5,UCHL3,0.29333445,0.22994629,0.7692665176755784,0.9417171747706831
Cluster 5,H2AFJ,0.28357908,0.17230563,0.7767329793771418,0.9461795051329833
Cluster 5,PRR4,0.28055152,0.6305094,0.7790543933830425,0.9474985865469436
Cluster 5,EIF2S2,0.26776862,0.025022665,0.7888774335823089,0.9526446487664323
Cluster 5,SLC3A2,0.2640683,0.14189665,0.7917272971100042,0.9526446487664323
Cluster 5,NHP2,0.2590224,0.07092075,0.7956179574859966,0.9526446487664323
Cluster 5,CNN2,0.25633126,0.024525,0.7976950628293137,0.9526446487664323
Cluster 5,ARID4B,0.25195816,0.059740175,0.8010734097839696,0.9526446487664323
Cluster 5,CYTL1,0.2506126,0.98117405,0.8021136532620534,0.9526446487664323
Cluster 5,IL16,0.2499398,0.13000087,0.8026339066790308,0.9526446487664323
Cluster 5,UBE2F,0.22033724,0.09377737,0.8256085222725753,0.9629715254112816
Cluster 5,GPX4,0.21529135,-0.074622154,0.8295401767922022,0.9629715254112816
Cluster 5,RPL36AL,0.20519957,0.01766729,0.8374162103923718,0.9706415165911582
Cluster 5,EBPL,0.19376221,0.19885924,0.8463620775499147,0.9765716279422092
Cluster 5,MGAT4A,0.18770714,0.2648156,0.8511062314595436,0.9770057770320545
Cluster 5,CCR7,0.18232486,0.06442484,0.8553277916501643,0.9770057770320545
Cluster 5,EPB41L4A-AS1,0.18064289,0.15745279,0.856647884766118,0.9770057770320545
Cluster 5,TEX264,0.18030651,0.048113875,0.8569119516430629,0.9770057770320545
Cluster 5,PRSS57,0.17458783,0.8056661,0.8614035155640589,0.9773792553280369
Cluster 5,ICAM3,0.1621413,-0.053124208,0.8711945881022934,0.9773792553280369
Cluster 5,SLCO3A1,0.1614685,0.8946552,0.8717244120116252,0.9773792553280369
Cluster 5,SNRNP70,0.15776819,0.11504586,0.8746394661293342,0.9773792553280369
